Engine_rpm,suctionPressure,dischargePressure,flowRate,motorTemp,vibration,Engine_Condition
663,2.122412648,13.3981076,101.976128,88.61469362,2.067781,0
814,3.335734412,5.490818681,118.533294,74.77964581,1.940134,0
560,3.921723852,6.490193598,71.099484,89.57749239,13.845531,1
1292,2.139702362,5.146160098,146.180112,85.20890039,2.179062,0
790,3.524930928,1.757091757,81.484086,71.48777174,12.286171,1
509,5.182617928,7.334746528,66.963874,72.60170504,13.625028,1
531,4.368057198,8.887353891,72.073004,84.86626511,9.875770,1
922,4.901382957,6.272780643,92.423420,84.8634097,12.114112,1
1072,3.266102077,7.240234644,104.602635,68.13083519,12.953034,1
1622,2.666694542,4.768451328,135.123868,73.18476452,10.540600,1
785,4.7299671,8.176713398,81.254978,76.28937691,12.855321,1
879,2.873419667,16.45055898,123.813228,69.17599692,2.045367,0
759,3.664707578,7.023034509,81.699114,80.37545854,10.170909,1
1382,4.330332903,4.513069235,158.502830,78.45191987,1.893934,0
718,2.696597213,5.721593543,78.175747,73.4224489,11.151835,1
746,4.569531768,3.174606377,104.583399,87.73221093,1.585722,0
551,4.593888855,3.724728552,71.644343,83.55770605,11.189965,1
1022,1.792154357,7.351483943,103.221096,82.00480214,15.815947,1
690,3.755539843,5.705820342,80.110429,83.99412394,13.873523,1
1011,3.965804742,5.71332074,98.432559,87.47492755,9.854076,1
1099,2.834231941,3.338667396,134.354395,71.08776405,2.247143,0
481,5.331830204,15.49670484,64.098946,73.5006115,8.797561,1
484,4.159954867,9.139441491,65.263943,82.8598364,13.567062,1
546,4.453795612,12.46760765,68.654073,84.57940984,8.737172,1
569,2.750778056,6.358760212,73.222343,69.6213752,8.324594,1
784,3.550455755,8.038049769,115.300241,82.00415099,1.753922,0
881,3.040111417,5.378294979,93.377079,79.06150221,13.312502,1
851,3.037373153,5.549467734,92.010304,85.13495777,9.921934,1
887,3.08364134,5.588579834,88.693572,73.46376952,10.121057,1
1135,4.264144401,5.481056468,147.257667,71.1011871,2.071876,0
1136,2.245517795,6.832943891,147.215994,73.82577657,1.848520,0
403,3.343031524,5.949638486,64.337610,81.97926172,15.359895,1
514,2.00038479,6.055676921,65.284042,74.20656286,8.196595,1
606,3.113024493,4.983023327,72.290969,66.26944137,15.644146,1
494,3.199042637,7.258445967,69.815317,84.42620992,13.026136,1
812,2.901162864,4.272662647,82.232304,66.74525114,11.646821,1
433,2.587754464,6.057344377,61.083543,67.39347605,9.819080,1
966,6.141304114,4.723788267,97.571173,73.86141164,14.735246,1
1024,3.254001802,4.417240257,96.409564,84.14984655,13.724398,1
665,3.473601874,5.873480013,75.877705,74.59148862,13.507722,1
778,3.760202575,5.436970086,112.264450,80.22562757,2.061006,0
1286,5.123405337,3.826147648,115.575302,71.8645535,13.495138,1
675,2.909173117,10.65117082,77.250943,68.54231219,8.773988,1
683,2.723082233,7.933188548,77.664413,86.28788092,13.295958,1
1376,3.532965719,7.868575252,114.629782,75.06470895,12.680098,1
854,0.12486646,6.593321004,85.176003,70.27742344,13.224238,1
780,2.594671525,5.25603517,110.785663,75.52746711,2.185299,0
635,4.344697946,7.578583626,79.171908,80.7593629,8.624524,1
869,2.670912143,5.036908893,92.696596,79.99904303,9.088047,1
543,2.65336999,5.951917798,69.003210,88.0927524,10.633052,1
664,3.978487755,7.537095002,74.146224,84.56546386,14.469074,1
630,3.208522737,4.224883484,76.622692,73.77997056,13.487465,1
981,3.692886271,5.766643657,127.317290,80.49863258,2.029250,0
719,3.418866742,7.38583906,104.971903,73.87057879,2.103458,0
380,4.0423577,10.43655838,58.379989,76.9462264,14.752697,1
486,5.489293527,7.05345793,65.150642,72.83059708,12.072016,1
1186,2.464418735,5.348569483,151.010361,73.48468542,1.829700,0
888,3.66120541,8.783024585,118.134498,71.00604692,1.860774,0
466,2.274385015,4.344826671,63.135581,91.90680476,14.804539,1
540,1.950300716,4.783403046,71.457862,76.23145436,9.404447,1
1033,2.310467297,11.60379665,98.742098,70.76006509,15.250655,1
811,3.859857186,10.8515348,109.837328,74.05860299,1.905050,0
533,3.935740187,6.20171956,71.015284,74.83063072,12.359963,1
422,2.659720363,17.179589,64.072921,81.10987707,15.164348,1
788,3.271455264,9.214695573,84.254165,72.71796648,14.851952,1
597,3.011239897,7.110373576,70.009973,88.77171571,9.992808,1
807,2.642883515,5.230102377,117.857791,81.35861022,1.711257,0
1224,2.99942756,7.295813154,143.543720,71.34604113,2.362023,0
935,2.813090165,4.569830543,94.604952,76.33953,11.866928,1
1550,4.808315088,4.444073355,135.419179,87.09618981,16.149470,1
638,2.208983391,12.29362812,101.729872,82.88931374,1.982190,0
590,3.691376665,6.592643743,98.812183,83.61952203,1.735432,0
671,2.07598253,7.113422252,79.973528,86.41406137,7.907240,1
1243,4.440378499,10.99926666,106.996794,70.87832514,14.974967,1
733,3.751803423,12.51593062,111.670099,79.1470858,1.749761,0
774,3.01609285,3.544525612,106.942569,84.7966401,1.707234,0
920,2.460961596,6.556940736,92.981373,70.73027774,8.142175,1
657,4.242280945,6.383183273,79.521184,88.198224,8.525491,1
838,4.443468496,6.18930982,90.958877,86.31434267,8.153309,1
570,4.203548302,5.497712501,73.469164,82.18337922,14.073809,1
887,3.307588243,9.062877545,124.304833,81.34195555,2.038065,0
1032,3.380109702,7.155298178,102.328701,75.56743466,9.197910,1
1400,3.416604683,7.578565476,123.319604,72.18236992,13.611978,1
370,2.382148744,4.373560376,60.258988,84.84346506,9.043299,1
290,2.204520411,5.905334625,54.023221,67.48804167,12.369930,1
1546,3.903522346,6.205256347,165.711453,73.67770336,2.529896,0
1265,4.800364981,4.29458787,146.761810,69.27353297,2.388590,0
611,4.244865605,9.959492787,71.584291,78.54191489,8.033538,1
697,3.092194194,2.717958809,82.782217,71.42370044,15.788833,1
987,2.921063088,5.056405256,133.304973,75.00974027,1.985355,0
573,1.133905363,4.200098827,93.828654,84.08583023,2.018912,0
628,4.645943559,5.287919552,76.071553,82.73463365,14.498848,1
525,3.209606266,10.07305016,67.763749,68.59798504,15.718113,1
838,4.047844447,3.651515202,114.009310,85.27640839,1.664495,0
493,3.791422954,9.372044411,65.495448,64.99689078,7.875452,1
1118,4.288338282,2.062191531,136.247463,87.08466383,1.798063,0
484,3.058464011,6.556646798,68.595926,74.78104069,14.808560,1
930,3.939654234,7.768757442,119.531644,83.50274046,1.905930,0
858,2.110544225,8.722100784,122.449027,72.69657758,2.142058,0
1264,2.808550273,4.985001994,153.377932,70.42591691,2.094910,0
958,2.45382184,10.04657076,97.759558,74.7384259,8.900258,1
999,2.399887508,5.559026835,95.251723,69.58918413,12.176367,1
708,2.456144057,9.610022198,105.082475,71.23825502,1.762909,0
531,2.553633727,4.083738887,69.136471,77.91576054,15.321263,1
471,5.009137737,5.210795539,62.754891,71.50017415,11.046673,1
827,2.471364921,6.946816518,121.701048,71.71557749,1.938762,0
581,5.043965343,5.46097096,75.099192,77.09871092,12.026141,1
876,3.495089111,6.031392609,89.168782,78.97687132,12.502903,1
615,2.855999918,7.451441149,102.635365,81.62104402,1.879112,0
1587,2.347895987,6.523340468,171.284672,72.43675862,2.104761,0
760,3.232617652,7.884844229,80.022184,80.06935965,13.154649,1
805,3.064387449,6.426716563,83.621128,90.15732221,9.188455,1
758,2.781501556,7.210584817,111.639009,74.19198677,1.620402,0
872,3.598044611,7.986955186,86.898460,78.57916682,8.919913,1
516,5.294706218,7.287226997,70.478592,75.10423464,11.144702,1
813,2.380060202,5.297108677,114.118856,77.07615145,2.015944,0
700,2.682045569,5.648130863,104.378118,78.03181731,1.980326,0
587,5.363736687,4.374739815,74.382214,81.0265458,11.371299,1
453,3.233189675,12.93688334,64.827307,87.35986686,11.231370,1
1227,3.103696214,3.600701079,150.715233,68.59585288,2.110986,0
1147,1.969247138,9.985865349,135.958437,90.81816724,1.935693,0
790,2.058168863,4.80762075,80.704120,67.59245337,12.367687,1
1480,3.186473078,8.622550807,164.839597,77.26976134,2.356966,0
553,2.599174868,7.057961057,67.883880,75.31472027,15.496432,1
838,4.289452125,6.069334638,113.897622,80.05700114,1.976403,0
386,3.589420039,9.401784029,58.081545,72.29212211,13.518884,1
846,2.452660783,4.463842226,113.322048,73.40740317,2.165097,0
749,2.264673097,7.837760337,80.111359,81.09748335,11.958409,1
851,2.580402271,3.393332661,91.714939,79.75643583,12.315000,1
602,4.079744373,4.186969852,95.002937,72.77379475,1.992429,0
942,5.03795157,5.701019189,121.469857,69.7177857,1.733634,0
1078,4.785110461,8.032375543,99.000367,77.16476583,11.212725,1
575,5.507877775,7.952730909,72.250804,77.7310277,10.706003,1
752,3.438395459,7.367456379,79.060692,88.2304465,15.255358,1
610,4.667713924,5.931002321,77.460697,80.98166672,14.514317,1
942,6.107821,4.77215842,93.787191,79.58454419,11.700264,1
631,3.003064942,4.96120098,74.859778,78.91078004,8.549910,1
779,4.665822421,6.472353775,117.320055,72.1509296,1.808433,0
750,4.107551622,4.290513502,81.044858,77.87093798,10.092351,1
798,2.321890123,7.67488152,82.489623,72.50964302,11.244112,1
651,2.863480806,4.051038161,80.121969,83.13471708,9.094800,1
1240,4.492776925,6.634046492,155.512802,79.66114124,2.266773,0
1348,2.096711649,6.532441789,119.502832,81.97994737,14.714000,1
438,4.07609976,7.803149316,64.128576,80.2904602,11.572433,1
569,2.156556583,5.975143807,93.674171,74.37669379,1.706751,0
599,1.823089994,5.775347078,100.867782,89.79752868,1.916828,0
874,2.834351459,7.610327306,87.011040,73.50711626,11.508263,1
854,3.216400732,4.198578609,91.388288,81.44921087,14.365355,1
674,4.822979762,4.546635523,80.653631,83.95769633,11.033130,1
563,1.901561783,6.653823672,68.510446,84.13029355,12.782753,1
1367,3.434306486,9.398781774,161.271455,77.66140312,2.342598,0
561,2.393513731,5.979344383,74.476978,76.4442388,9.817714,1
1072,2.824220958,5.060298243,104.619218,74.33723992,11.466022,1
1299,3.182990906,2.329230698,148.599936,74.09033509,2.121208,0
1195,3.446582452,5.943094537,111.450043,71.7499703,13.490218,1
483,5.36122326,3.745169862,63.537752,79.50658685,10.212167,1
1108,2.540678994,15.56363278,107.055861,82.63433309,11.205378,1
707,2.709782322,5.591549727,77.457283,63.76716399,7.922380,1
436,2.571322385,6.753594059,62.531778,81.3008616,10.696207,1
1187,2.576814196,5.038818543,139.327947,77.42617984,2.056358,0
394,3.870637575,5.188749592,62.982823,81.87623508,14.848781,1
808,4.82187306,6.80432388,82.065346,80.00474963,14.094350,1
441,1.796910346,4.392656085,67.132114,69.60996255,11.190572,1
1109,5.128644027,11.93356051,99.446858,80.03695593,12.376020,1
685,4.291956418,8.705038016,82.039247,79.12933129,14.767252,1
557,2.776648551,4.354502082,70.676838,93.36910492,14.219852,1
446,2.791058793,8.700333072,65.962727,71.68526777,12.167533,1
515,0.991629244,7.369588369,65.065842,73.24207632,10.224992,1
526,3.784461579,5.071793624,95.240888,73.13486589,2.046867,0
1137,2.822741146,6.45176764,102.755541,77.54798068,10.805789,1
935,2.935110548,6.16954246,89.994217,67.17821691,11.324822,1
1222,3.306089715,6.967669664,113.777358,65.89583034,14.248801,1
1048,4.001562444,6.865600409,102.534697,75.05433236,14.252516,1
620,3.040018988,12.27015011,76.074295,76.52028328,9.141842,1
386,2.839552477,8.346532252,61.409257,77.00511207,11.985633,1
1046,2.619105171,6.923216645,101.926155,76.3555324,12.936938,1
639,4.274741993,6.897624861,104.947674,76.86968479,1.589613,0
1161,3.544000993,6.223719476,109.658862,87.9353684,8.876941,1
928,2.604817256,8.23191154,89.125994,93.22526179,9.828447,1
420,2.022598544,7.701125884,84.737215,70.37568106,1.449972,0
1454,2.063374366,6.168260371,170.535051,82.71824663,2.424875,0
1190,2.321269875,8.147134647,111.581113,73.89949251,14.493405,1
962,2.570389694,6.561467066,127.441138,78.54639403,1.800663,0
453,2.062758861,6.28516823,62.173961,76.31608666,7.766635,1
399,2.909903655,5.578826697,61.626041,83.99594469,11.617329,1
779,4.982419141,6.317337013,109.118800,64.92804682,1.770751,0
844,2.366490222,6.59131088,84.925688,76.68133655,14.445837,1
626,3.014915091,6.20352397,75.614043,72.52736741,9.744866,1
500,4.368021532,5.915670276,66.668043,84.21949231,13.464709,1
426,4.954114141,11.62403103,65.803689,85.78163743,12.349149,1
541,2.646998223,6.41455442,67.153333,80.70845613,10.494134,1
1050,2.193996717,4.588349655,138.753869,85.32136883,1.850165,0
749,3.658544748,6.224741423,105.804527,88.64465041,1.813324,0
1111,3.040786797,6.202104486,107.011685,74.71632133,14.339917,1
832,4.071541237,6.700027692,88.269906,85.69583721,8.801887,1
465,1.893389587,5.233877756,68.449032,66.81013153,7.938710,1
1118,2.833704973,6.582414953,140.350319,84.7161613,1.913171,0
1026,4.618583703,4.403616421,127.902674,72.63042575,1.930345,0
722,3.040713055,5.466268973,78.089330,68.16059897,15.686088,1
978,2.972436397,5.611396128,93.971183,76.86511356,13.459058,1
860,3.034183262,7.996621579,86.100180,88.94029409,14.979883,1
1692,3.563361954,4.443019687,142.011249,77.78509919,11.596444,1
755,3.201776255,7.569532248,80.351691,67.15353327,14.270809,1
980,3.945635433,7.720549422,131.735763,84.4801546,2.089069,0
1529,5.47161256,12.45347497,126.590906,90.02121881,9.582565,1
1181,2.243044743,4.891744203,146.662573,80.48181969,2.174666,0
922,3.053211018,9.975124317,97.041803,66.11454582,8.591623,1
632,2.588276973,4.397800295,77.220341,83.77807759,11.490501,1
702,3.250184942,8.807315783,81.739107,88.27125092,13.435674,1
456,2.619307865,8.349443037,63.189906,80.9823361,13.477573,1
847,2.33233742,3.176118838,88.275391,82.12387101,13.942430,1
399,4.618364365,3.441001954,63.016753,75.37216309,10.342012,1
1762,4.388123424,7.02391512,138.518290,69.89303998,9.000432,1
1713,5.094177822,4.363162271,145.114532,71.05287637,10.677677,1
493,2.654241285,7.084659988,66.356828,86.12738173,8.095569,1
953,3.782185338,9.728329437,132.520655,78.79367791,1.967512,0
594,3.650876308,3.246766473,100.352085,83.84969392,1.892214,0
836,2.684516353,5.915182194,88.979642,78.46750467,9.552669,1
635,2.648732412,8.965555228,74.183259,79.04749223,8.721047,1
806,3.860323506,5.066059065,86.639100,67.32032962,8.169034,1
1150,3.326127964,3.385439828,103.136695,87.00579592,11.420179,1
1051,3.569008879,9.028296844,102.560247,67.96286503,9.777000,1
638,2.648659675,5.221762891,99.747239,77.05385975,1.657200,0
681,4.355864609,7.645249069,79.672854,69.34445073,12.954086,1
820,5.399930371,7.432878064,85.230699,73.1975367,10.692186,1
955,4.963756234,9.417035289,131.874067,77.30735785,1.922734,0
681,3.563244395,3.082271734,79.007398,82.61801873,11.497029,1
899,0.063231139,4.782681194,123.213706,80.98766397,1.838263,0
796,3.526201142,6.919749459,114.617085,74.13178702,1.812410,0
471,4.379108715,4.445033903,64.364819,77.89120188,12.483897,1
479,1.953547222,5.34931345,64.341012,76.06725784,7.908109,1
774,1.90705411,4.782535479,109.895114,69.04126708,2.046162,0
678,4.953112907,4.279697556,79.198760,85.46725153,11.257129,1
688,3.66074155,4.639049253,79.370923,78.95281933,8.840679,1
599,2.483464494,6.303130294,73.398821,81.31772668,12.748322,1
1188,5.024794043,6.545818696,113.945341,75.44236854,11.448150,1
958,2.262660282,9.312763623,128.891312,81.10543545,1.912825,0
802,4.008334002,8.405401276,108.578855,74.97048896,2.058478,0
1123,2.841169183,6.41236017,142.165852,83.63520404,2.152920,0
618,5.447047809,9.089161523,75.508799,84.70176027,10.699846,1
559,2.931860846,6.316356473,70.271113,91.49261879,8.578775,1
502,2.406240202,6.486863834,67.068422,86.79093404,13.018002,1
451,2.766045521,4.693013289,63.914508,84.93854802,8.310949,1
744,4.383467902,7.524747169,83.013142,75.07603098,8.466420,1
542,2.769547766,7.186716545,89.744806,81.49182973,1.828520,0
640,4.2047159,6.976177129,96.515690,81.82913126,1.829998,0
1021,3.226747707,3.686818739,127.143516,70.62939925,1.942975,0
569,1.972276826,6.765680194,70.107606,75.26903321,15.094210,1
924,2.153919705,3.823722114,128.837282,75.6075279,1.759710,0
465,4.942359755,2.028878838,90.878459,78.88215553,1.434478,0
807,2.133619996,3.358846616,82.295950,88.20893416,14.821937,1
1360,2.207026043,4.661851329,164.549909,78.76783765,2.336409,0
685,3.827886668,6.78211669,75.609303,90.59289819,15.008895,1
757,1.128270916,12.86350948,80.663994,80.77760771,15.343610,1
1139,1.862417101,4.121219191,103.857337,75.73402986,9.350067,1
841,2.579711658,8.009201238,113.979620,84.94519978,1.789789,0
1379,3.331049105,2.979491694,157.843983,80.23453535,2.235148,0
336,1.972849751,5.667104081,57.285528,79.11468639,13.794717,1
817,3.705183019,6.190978816,82.567319,68.81750288,10.873145,1
702,4.526542597,7.585515474,78.044571,75.91871023,15.608615,1
1077,2.114301177,4.875599847,142.769903,82.94256435,2.240497,0
642,4.70187421,6.815110837,76.056057,84.76610145,10.621039,1
892,4.201582337,4.179841352,88.128136,86.68536817,10.473479,1
593,4.970906179,7.697161869,72.403406,71.05684274,12.408690,1
1055,4.038389516,4.449688653,102.365448,81.21030584,15.678602,1
585,2.322151068,0.852463598,96.383918,86.60397703,1.614154,0
929,3.127718253,7.018146041,95.717796,80.55101181,14.302285,1
1180,2.460076949,6.457549329,144.082494,82.55082831,1.917547,0
796,4.025948356,3.117686848,81.736485,79.2337502,11.190702,1
1155,3.722674963,7.474869157,102.074008,73.67676409,10.882034,1
500,4.098378245,10.88795711,68.142875,81.17273444,11.308081,1
658,3.282544254,6.827312614,76.677616,73.34429134,10.448740,1
603,2.812289158,8.453708769,71.312116,77.35822746,11.961627,1
673,2.21967091,4.793861951,108.247779,78.85223752,2.080142,0
872,2.822604771,7.136104148,92.510646,88.64442149,8.955694,1
812,4.576275395,10.6251349,83.401978,84.97356476,13.579967,1
1093,4.272733068,5.808096133,99.682403,84.8294366,15.604038,1
467,2.891054842,4.703899499,64.329727,81.16913558,12.880622,1
659,4.740455687,13.29352218,80.539659,80.52646031,11.425020,1
749,4.175864842,5.349160866,80.546358,76.86754085,12.320511,1
1037,2.94168403,5.08285095,103.164223,86.70083977,14.818617,1
541,1.951007979,7.640212928,72.844055,75.04069666,13.707756,1
1211,3.787367931,5.56148817,149.773907,66.10548864,2.054314,0
601,2.030485876,6.366994426,73.571232,83.49408615,15.717508,1
506,5.008774859,5.357533285,67.782250,77.42417463,7.909332,1
728,2.977739471,5.225831245,110.227938,70.56551816,1.688910,0
512,2.73410194,16.21740859,66.885401,79.01966243,8.948111,1
508,2.761401344,4.415968138,69.921404,79.25227743,10.792424,1
656,2.625957073,5.645299495,74.046975,73.2556099,8.670075,1
760,3.107766551,7.262765315,79.102819,88.01768479,11.205081,1
802,3.896101828,5.023473135,115.438171,83.02442849,1.850904,0
521,5.184336341,8.454199937,69.147991,79.15457251,12.313832,1
1448,3.554559674,3.250682436,172.322437,81.7398921,2.334498,0
1139,3.892523393,5.937636438,101.871977,88.01234374,14.172486,1
643,2.651641369,10.13134316,77.557335,81.65465662,9.297142,1
1352,2.987549161,7.585436331,154.819542,73.48468205,2.295844,0
800,2.032992024,6.116883024,110.418127,82.88755079,1.798087,0
536,3.036256365,5.564834777,70.456810,81.89193448,10.235387,1
969,2.260964499,4.438013417,97.203419,85.39416121,15.104227,1
502,5.505702431,6.956466133,66.836767,66.03279333,14.462772,1
713,3.686923292,5.380364062,80.767405,76.7208844,11.179458,1
918,3.227174033,5.488730441,122.193377,74.52239862,1.900964,0
880,4.143112602,5.601057884,118.294520,83.31903106,1.994343,0
522,4.947887017,6.417194324,94.776742,75.37394624,1.958088,0
770,2.543068329,5.616329106,87.409958,83.33828247,10.447994,1
444,3.921870192,4.667850017,82.462428,75.95303795,1.809784,0
567,4.941227147,6.879212665,91.554397,71.48257432,1.735027,0
499,1.967941896,2.666343707,65.441783,81.53470291,8.486387,1
1096,5.169692989,5.205118662,99.118149,72.36754602,14.846478,1
959,5.506266634,3.634501943,99.334601,82.86270836,10.375683,1
631,4.705708629,5.592919921,74.210184,81.25100043,11.959640,1
841,5.026886206,4.84644277,115.712098,91.72750724,1.664548,0
907,2.608657513,6.162707596,125.610004,87.95917449,2.057588,0
461,3.86698091,11.89773819,63.885655,68.91409742,11.717161,1
641,4.205490324,6.630221873,77.695285,74.57020437,13.690733,1
415,4.806331464,15.92429159,59.600162,69.17816274,12.970084,1
540,4.777614403,7.532229359,73.173167,85.45644206,8.296246,1
625,2.984784621,7.627728857,103.870119,75.59416349,1.543757,0
584,2.221508559,5.414759074,71.911566,80.17414791,10.826526,1
569,5.129769352,5.128463119,70.726040,80.50301122,14.937444,1
603,3.936779973,6.871987787,74.107007,66.55262091,11.758444,1
1017,4.729538024,7.642490122,133.646280,72.08347378,1.856690,0
416,3.016342197,6.970404709,62.773418,84.65124387,13.186476,1
751,4.299476879,7.393724673,80.235290,88.83109066,8.878824,1
560,2.596248915,13.44573566,67.572931,82.71276895,8.823694,1
572,4.076340184,10.81974627,75.242514,65.88807378,8.303835,1
696,4.026456069,14.79662373,101.828619,73.76597071,1.604855,0
1314,3.081634441,10.88984796,118.186652,65.46838012,13.216148,1
989,3.319691057,4.52815171,94.875824,86.28579702,9.750114,1
430,4.421119076,6.653570061,87.493787,80.34283459,1.565854,0
383,2.456207257,5.112861452,62.483387,85.6593072,10.618613,1
815,2.444122479,6.88030528,84.558307,74.84152183,13.020510,1
510,5.075248238,5.567440094,68.444088,84.51349872,8.642993,1
711,4.017182806,6.259709433,76.941067,73.99636759,9.539521,1
600,2.028109738,5.841736973,72.183528,69.19249981,8.357932,1
548,2.843756238,7.80845694,71.568724,87.31862254,8.332795,1
1065,2.892719309,2.413432085,137.178333,85.9110307,1.925706,0
888,2.924578349,11.68834341,95.130291,75.68136644,8.720853,1
740,3.241698319,7.910485828,79.580229,88.25199138,13.401727,1
511,1.073106717,4.778997374,86.398408,71.26060282,1.508747,0
789,4.644711484,3.826392718,87.372431,86.4060411,15.573582,1
516,3.301607102,3.982581351,92.075743,68.51703267,1.911380,0
679,3.292128278,9.109190669,76.927799,82.02155893,10.457394,1
715,4.528338527,8.490079477,112.130023,79.73147224,1.730676,0
684,2.503026319,4.921350931,99.689353,75.67532486,1.729104,0
606,4.370384395,3.028483424,96.458051,75.44885815,1.741410,0
816,2.42750013,3.108961226,115.418298,75.85890661,1.985222,0
969,2.565516326,6.041939208,99.583676,67.76386527,14.912585,1
869,1.901011953,2.963616253,115.896766,84.40705025,1.860008,0
876,2.753961207,3.707971954,121.612038,66.07349395,1.825003,0
636,2.765642556,6.720391508,98.802368,83.64193408,1.924650,0
552,5.517973755,12.96754442,73.847769,76.22488283,9.713755,1
889,4.272571817,2.776312262,89.981776,90.70999621,8.728223,1
447,2.773977495,7.164099681,62.361206,74.91070834,13.477304,1
1265,2.42331119,3.849420742,154.218296,71.16879946,2.408373,0
589,4.686890813,5.143576997,71.235261,66.48469602,7.799890,1
1099,2.772396462,10.39417748,137.941114,84.2048848,2.019039,0
555,1.929428803,5.728991504,70.101075,80.24155295,12.606724,1
558,5.02509512,13.62278292,70.702262,70.26994911,7.947695,1
924,3.966984562,8.265195537,89.580258,88.20677227,13.720301,1
648,4.225988378,12.89386452,75.171622,74.55950628,14.585729,1
704,1.826309324,7.46389145,76.665197,74.36995954,10.032483,1
780,4.070775685,6.259825496,83.806685,79.23992839,11.388389,1
1568,4.010834414,5.745767358,126.290663,81.90020108,13.995675,1
1112,4.378646942,8.451368754,100.139054,72.13619808,10.275760,1
701,4.331489416,7.30169045,81.384574,81.89242909,9.521830,1
618,2.351443441,4.874818803,76.676428,77.67252961,13.943224,1
489,2.472016924,1.675367391,69.485683,75.68679334,11.792968,1
451,3.109141965,6.26556278,65.311151,79.51673024,8.818242,1
649,2.350869073,4.444045962,98.923072,75.03950602,1.908213,0
556,4.521859416,4.856587507,67.437824,89.99238982,10.350197,1
1269,3.401974464,8.485012602,112.948225,74.23384549,15.128292,1
726,3.850892983,2.705746137,108.194996,82.20700239,1.689632,0
839,2.581549049,7.252249619,112.544083,73.71549247,1.661674,0
610,3.930743933,11.36624836,71.866890,69.92176798,13.110230,1
708,2.974659072,7.780157667,80.918597,74.34456668,10.245982,1
639,2.653541084,10.61821423,77.288844,81.95947895,14.629220,1
624,3.539872932,11.82448731,102.066218,81.96699789,1.824270,0
1223,2.546669652,7.434215793,154.079295,87.60806501,1.835530,0
762,3.236121207,11.01395685,81.364933,79.55017364,14.151349,1
529,2.483905091,6.97614556,70.672706,81.25475302,9.023318,1
829,3.015128714,11.78841081,87.133666,75.17771632,10.046478,1
591,4.028301931,4.070511474,74.867781,83.91410103,13.349072,1
899,3.188622272,0.599029963,115.852822,66.85380483,2.005546,0
443,3.751818723,7.440855222,63.815021,81.72412676,8.074235,1
747,4.978292717,6.773729489,110.599879,72.07842001,1.650817,0
742,2.714656463,5.798012772,83.426835,81.02283866,15.323840,1
916,2.234144972,6.417599979,89.428626,78.61781405,11.475541,1
704,4.824756474,14.01645203,104.039376,71.21713769,1.834414,0
599,2.233524002,4.700021885,70.996578,68.26551229,11.008442,1
537,2.875433848,9.808851706,92.376064,83.97192034,2.028756,0
626,2.731786527,6.965761875,74.995757,72.78772839,7.826522,1
710,3.136404788,4.381414354,110.569523,85.72940296,1.749586,0
803,3.107364823,7.00678839,89.098566,84.70566211,14.925263,1
452,3.444236417,5.624987512,67.135237,78.49837289,14.335321,1
727,3.229666143,9.371513231,83.065526,83.48785071,8.275798,1
965,3.150630663,7.094900467,121.075878,78.94185826,1.732449,0
474,4.894176959,5.208461205,86.068823,84.87601636,1.858505,0
487,3.236112108,5.100002513,68.165770,88.35400608,11.044923,1
723,2.577129217,5.876794931,108.235962,79.92648442,1.702146,0
519,1.80017974,9.973003811,91.916877,74.41696293,1.891916,0
770,3.468760751,5.950062199,80.353675,86.71108254,14.107523,1
638,4.652143151,6.665161391,72.955196,81.49868924,10.662865,1
704,3.117227158,7.209376727,107.199728,69.88925989,2.091043,0
730,5.518248355,7.14440308,83.657276,84.01729543,12.932299,1
925,2.633808475,6.40270252,125.072030,71.7039073,1.737772,0
981,2.816307107,8.136521314,126.692894,68.50007193,2.114932,0
1456,2.863160166,6.164993331,167.575391,81.04810246,1.980930,0
1422,3.464017857,8.874556151,125.491453,78.6222577,14.304430,1
805,4.126548026,7.037687949,86.760770,72.75752415,14.882038,1
590,2.938977251,4.903834004,76.169261,87.96857169,15.690682,1
1459,3.8080082,6.439790084,128.504209,84.58759957,10.120418,1
818,2.499455408,8.810606857,88.858255,86.18068059,11.038017,1
475,2.175714669,7.438194172,63.185111,80.29657886,8.095211,1
571,3.027917495,3.834269735,70.482743,82.8904926,9.584412,1
804,2.277290127,6.106674651,109.033211,71.72000452,1.853361,0
513,3.741331756,6.946383634,66.524243,75.46361099,13.973970,1
522,4.866329889,6.078352627,65.788041,74.3304086,15.293647,1
735,3.903187739,4.304828853,104.991442,84.81960567,2.047060,0
1076,2.703888114,11.93303785,141.922852,82.84182248,2.032714,0
1058,0.57937415,5.740930511,136.819479,79.06874769,2.095096,0
407,2.471351467,4.288319475,63.952460,85.60221871,12.432369,1
714,3.325674254,5.930912073,78.830932,71.31488023,10.650822,1
959,2.417194595,5.584836859,122.558120,82.52173924,2.165962,0
625,4.125087043,6.959469817,75.451761,78.19607022,12.765775,1
1438,3.821097788,7.721523444,157.702891,71.92483686,2.396781,0
889,4.471761214,8.857213378,91.080560,79.2641365,8.998914,1
847,3.395483334,2.712316016,92.166290,77.62722241,9.252654,1
956,3.814857562,0.897302195,98.180339,84.19213338,15.585260,1
686,3.209839096,7.518198828,106.494478,85.58280263,2.102705,0
1011,3.56449886,4.397659572,102.901914,71.96307877,11.714438,1
659,2.894886722,4.991706009,98.332159,77.33694868,1.866636,0
568,4.420601071,5.447736998,93.407887,71.64720204,1.624236,0
